day,year,mo,da,collision_date,county,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,NUM_COLLISIONS
2,2021,06,08,2021-06-08,Richmond County,64.5,61.9,1017.8,0.5,9.8,14,999.9,68,62.1,0,999.9,1,0,0,0,0,15
5,2014,06,06,2014-06-06,Richmond County,61.3,54.4,1007.8,9.8,10.0,15.9,21,69.1,55.4,2.21,999.9,0,0,0,0,0,34
5,2014,06,06,2014-06-06,Queens County,61.3,54.4,1007.8,9.8,10.0,15.9,21,69.1,55.4,2.21,999.9,0,0,0,0,0,167
5,2014,06,06,2014-06-06,New York County,61.3,54.4,1007.8,9.8,10.0,15.9,21,69.1,55.4,2.21,999.9,0,0,0,0,0,188
5,2014,06,06,2014-06-06,Kings County,61.3,54.4,1007.8,9.8,10.0,15.9,21,69.1,55.4,2.21,999.9,0,0,0,0,0,173
5,2014,06,06,2014-06-06,Bronx County,61.3,54.4,1007.8,9.8,10.0,15.9,21,69.1,55.4,2.21,999.9,0,0,0,0,0,61
3,2021,06,09,2021-06-09,Queens County,68.9,64.6,1014,4.1,7.8,12,999.9,81,62.1,0,999.9,1,0,0,0,0,74
3,2021,06,09,2021-06-09,Richmond County,68.9,64.6,1014,4.1,7.8,12,999.9,81,62.1,0,999.9,1,0,0,0,0,13
3,2021,06,09,2021-06-09,New York County,68.9,64.6,1014,4.1,7.8,12,999.9,81,62.1,0,999.9,1,0,0,0,0,50
3,2021,06,09,2021-06-09,Kings County,68.9,64.6,1014,4.1,7.8,12,999.9,81,62.1,0,999.9,1,0,0,0,0,114
3,2021,06,09,2021-06-09,Bronx County,68.9,64.6,1014,4.1,7.8,12,999.9,81,62.1,0,999.9,1,0,0,0,0,72
6,2014,06,07,2014-06-07,New York County,65.6,54,1012.5,9.9,8.6,12.0,999.9,73.9,57,0,999.9,0,0,0,0,0,133
6,2014,06,07,2014-06-07,Bronx County,65.6,54,1012.5,9.9,8.6,12.0,999.9,73.9,57,0,999.9,0,0,0,0,0,59
6,2014,06,07,2014-06-07,Richmond County,65.6,54,1012.5,9.9,8.6,12.0,999.9,73.9,57,0,999.9,0,0,0,0,0,18
6,2014,06,07,2014-06-07,Kings County,65.6,54,1012.5,9.9,8.6,12.0,999.9,73.9,57,0,999.9,0,0,0,0,0,145
6,2014,06,07,2014-06-07,Queens County,65.6,54,1012.5,9.9,8.6,12.0,999.9,73.9,57,0,999.9,0,0,0,0,0,169
4,2021,06,10,2021-06-10,Bronx County,68.4,53.3,1016.2,9.5,11.3,19,25.1,81,57.9,0,999.9,0,0,0,0,0,61
4,2021,06,10,2021-06-10,New York County,68.4,53.3,1016.2,9.5,11.3,19,25.1,81,57.9,0,999.9,0,0,0,0,0,53
4,2021,06,10,2021-06-10,Queens County,68.4,53.3,1016.2,9.5,11.3,19,25.1,81,57.9,0,999.9,0,0,0,0,0,82
4,2021,06,10,2021-06-10,Kings County,68.4,53.3,1016.2,9.5,11.3,19,25.1,81,57.9,0,999.9,0,0,0,0,0,125
4,2021,06,10,2021-06-10,Richmond County,68.4,53.3,1016.2,9.5,11.3,19,25.1,81,57.9,0,999.9,0,0,0,0,0,14
7,2014,06,08,2014-06-08,Queens County,64.9,55.5,1013.2,9.8,4.8,8.0,999.9,77,55.9,0,999.9,0,0,0,0,0,124
7,2014,06,08,2014-06-08,Bronx County,64.9,55.5,1013.2,9.8,4.8,8.0,999.9,77,55.9,0,999.9,0,0,0,0,0,49
7,2014,06,08,2014-06-08,Kings County,64.9,55.5,1013.2,9.8,4.8,8.0,999.9,77,55.9,0,999.9,0,0,0,0,0,134
7,2014,06,08,2014-06-08,Richmond County,64.9,55.5,1013.2,9.8,4.8,8.0,999.9,77,55.9,0,999.9,0,0,0,0,0,26
7,2014,06,08,2014-06-08,New York County,64.9,55.5,1013.2,9.8,4.8,8.0,999.9,77,55.9,0,999.9,0,0,0,0,0,106
5,2021,06,11,2021-06-11,Richmond County,60.2,47.6,1017.6,10,10.7,18.1,24.1,73.9,52,0,999.9,0,0,0,0,0,7
5,2021,06,11,2021-06-11,Queens County,60.2,47.6,1017.6,10,10.7,18.1,24.1,73.9,52,0,999.9,0,0,0,0,0,98
5,2021,06,11,2021-06-11,Kings County,60.2,47.6,1017.6,10,10.7,18.1,24.1,73.9,52,0,999.9,0,0,0,0,0,103
5,2021,06,11,2021-06-11,Bronx County,60.2,47.6,1017.6,10,10.7,18.1,24.1,73.9,52,0,999.9,0,0,0,0,0,57
5,2021,06,11,2021-06-11,New York County,60.2,47.6,1017.6,10,10.7,18.1,24.1,73.9,52,0,999.9,0,0,0,0,0,52
1,2014,06,09,2014-06-09,Kings County,61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,0,0,0,0,133
1,2014,06,09,2014-06-09,Richmond County,61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,0,0,0,0,17
1,2014,06,09,2014-06-09,Queens County,61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,0,0,0,0,134
1,2014,06,09,2014-06-09,Bronx County,61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,0,0,0,0,46
1,2014,06,09,2014-06-09,New York County,61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,0,0,0,0,113
6,2021,06,12,2021-06-12,New York County,62.1,54.9,1011.8,9.3,6.6,15,999.9,70,52,0,999.9,1,0,0,0,0,41
6,2021,06,12,2021-06-12,Queens County,62.1,54.9,1011.8,9.3,6.6,15,999.9,70,52,0,999.9,1,0,0,0,0,96
6,2021,06,12,2021-06-12,Kings County,62.1,54.9,1011.8,9.3,6.6,15,999.9,70,52,0,999.9,1,0,0,0,0,104
6,2021,06,12,2021-06-12,Richmond County,62.1,54.9,1011.8,9.3,6.6,15,999.9,70,52,0,999.9,1,0,0,0,0,9
6,2021,06,12,2021-06-12,Bronx County,62.1,54.9,1011.8,9.3,6.6,15,999.9,70,52,0,999.9,1,0,0,0,0,52
2,2014,06,10,2014-06-10,Queens County,63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,1,0,0,0,138
2,2014,06,10,2014-06-10,Richmond County,63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,1,0,0,0,27
2,2014,06,10,2014-06-10,New York County,63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,1,0,0,0,117
2,2014,06,10,2014-06-10,Kings County,63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,1,0,0,0,156
2,2014,06,10,2014-06-10,Bronx County,63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,1,0,0,0,42
7,2021,06,13,2021-06-13,New York County,63.5,57.4,1013.1,10,8.3,12,999.9,70,55.9,0.13,999.9,0,0,0,0,0,41
7,2021,06,13,2021-06-13,Richmond County,63.5,57.4,1013.1,10,8.3,12,999.9,70,55.9,0.13,999.9,0,0,0,0,0,16
7,2021,06,13,2021-06-13,Kings County,63.5,57.4,1013.1,10,8.3,12,999.9,70,55.9,0.13,999.9,0,0,0,0,0,117
7,2021,06,13,2021-06-13,Bronx County,63.5,57.4,1013.1,10,8.3,12,999.9,70,55.9,0.13,999.9,0,0,0,0,0,59
7,2021,06,13,2021-06-13,Queens County,63.5,57.4,1013.1,10,8.3,12,999.9,70,55.9,0.13,999.9,0,0,0,0,0,77
3,2014,06,11,2014-06-11,Queens County,61.2,54.4,1019.6,9.3,11.3,15.0,21,66.2,57,0.16,999.9,0,1,0,0,0,131
3,2014,06,11,2014-06-11,Richmond County,61.2,54.4,1019.6,9.3,11.3,15.0,21,66.2,57,0.16,999.9,0,1,0,0,0,24
3,2014,06,11,2014-06-11,New York County,61.2,54.4,1019.6,9.3,11.3,15.0,21,66.2,57,0.16,999.9,0,1,0,0,0,140
3,2014,06,11,2014-06-11,Kings County,61.2,54.4,1019.6,9.3,11.3,15.0,21,66.2,57,0.16,999.9,0,1,0,0,0,127
3,2014,06,11,2014-06-11,Bronx County,61.2,54.4,1019.6,9.3,11.3,15.0,21,66.2,57,0.16,999.9,0,1,0,0,0,50
1,2021,06,14,2021-06-14,Richmond County,65.4,58.5,1013.5,9.3,8.8,14,999.9,72,57,0,999.9,1,0,0,0,0,10
1,2021,06,14,2021-06-14,Queens County,65.4,58.5,1013.5,9.3,8.8,14,999.9,72,57,0,999.9,1,0,0,0,0,83
1,2021,06,14,2021-06-14,Bronx County,65.4,58.5,1013.5,9.3,8.8,14,999.9,72,57,0,999.9,1,0,0,0,0,44
1,2021,06,14,2021-06-14,Kings County,65.4,58.5,1013.5,9.3,8.8,14,999.9,72,57,0,999.9,1,0,0,0,0,123
1,2021,06,14,2021-06-14,New York County,65.4,58.5,1013.5,9.3,8.8,14,999.9,72,57,0,999.9,1,0,0,0,0,45
4,2014,06,12,2014-06-12,New York County,61,53,1019.7,10,13.4,20.0,26,66.9,55.9,0,999.9,0,0,0,0,0,125
4,2014,06,12,2014-06-12,Queens County,61,53,1019.7,10,13.4,20.0,26,66.9,55.9,0,999.9,0,0,0,0,0,116
4,2014,06,12,2014-06-12,Richmond County,61,53,1019.7,10,13.4,20.0,26,66.9,55.9,0,999.9,0,0,0,0,0,36
4,2014,06,12,2014-06-12,Bronx County,61,53,1019.7,10,13.4,20.0,26,66.9,55.9,0,999.9,0,0,0,0,0,56
4,2014,06,12,2014-06-12,Kings County,61,53,1019.7,10,13.4,20.0,26,66.9,55.9,0,999.9,0,0,0,0,0,133
2,2021,06,15,2021-06-15,Richmond County,68,64.1,1007.9,4.7,6.9,12,999.9,73,57.9,0,999.9,1,0,0,0,0,22
2,2021,06,15,2021-06-15,Kings County,68,64.1,1007.9,4.7,6.9,12,999.9,73,57.9,0,999.9,1,0,0,0,0,119
2,2021,06,15,2021-06-15,New York County,68,64.1,1007.9,4.7,6.9,12,999.9,73,57.9,0,999.9,1,0,0,0,0,49
2,2021,06,15,2021-06-15,Bronx County,68,64.1,1007.9,4.7,6.9,12,999.9,73,57.9,0,999.9,1,0,0,0,0,59
2,2021,06,15,2021-06-15,Queens County,68,64.1,1007.9,4.7,6.9,12,999.9,73,57.9,0,999.9,1,0,0,0,0,90
5,2014,06,13,2014-06-13,Kings County,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,999.9,1,1,0,0,0,166
5,2014,06,13,2014-06-13,Richmond County,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,999.9,1,1,0,0,0,33
5,2014,06,13,2014-06-13,Bronx County,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,999.9,1,1,0,0,0,73
5,2014,06,13,2014-06-13,New York County,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,999.9,1,1,0,0,0,168
5,2014,06,13,2014-06-13,Queens County,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,999.9,1,1,0,0,0,157
3,2021,06,16,2021-06-16,Kings County,67.9,58.6,1006.9,9.4,9.6,20,999.9,75,63,0,999.9,0,0,0,0,0,105
3,2021,06,16,2021-06-16,Bronx County,67.9,58.6,1006.9,9.4,9.6,20,999.9,75,63,0,999.9,0,0,0,0,0,56
3,2021,06,16,2021-06-16,Queens County,67.9,58.6,1006.9,9.4,9.6,20,999.9,75,63,0,999.9,0,0,0,0,0,96
3,2021,06,16,2021-06-16,Richmond County,67.9,58.6,1006.9,9.4,9.6,20,999.9,75,63,0,999.9,0,0,0,0,0,11
3,2021,06,16,2021-06-16,New York County,67.9,58.6,1006.9,9.4,9.6,20,999.9,75,63,0,999.9,0,0,0,0,0,69
6,2014,06,14,2014-06-14,Richmond County,66.5,63.8,1009.7,4.8,5.7,11.1,999.9,75.9,62.1,0.26,999.9,1,1,0,0,0,23
6,2014,06,14,2014-06-14,Queens County,66.5,63.8,1009.7,4.8,5.7,11.1,999.9,75.9,62.1,0.26,999.9,1,1,0,0,0,140
6,2014,06,14,2014-06-14,Kings County,66.5,63.8,1009.7,4.8,5.7,11.1,999.9,75.9,62.1,0.26,999.9,1,1,0,0,0,152
6,2014,06,14,2014-06-14,New York County,66.5,63.8,1009.7,4.8,5.7,11.1,999.9,75.9,62.1,0.26,999.9,1,1,0,0,0,122
6,2014,06,14,2014-06-14,Bronx County,66.5,63.8,1009.7,4.8,5.7,11.1,999.9,75.9,62.1,0.26,999.9,1,1,0,0,0,82
4,2021,06,17,2021-06-17,Queens County,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75,53.1,0,999.9,1,0,0,0,0,94
4,2021,06,17,2021-06-17,Richmond County,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75,53.1,0,999.9,1,0,0,0,0,15
4,2021,06,17,2021-06-17,Kings County,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75,53.1,0,999.9,1,0,0,0,0,119
4,2021,06,17,2021-06-17,Bronx County,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75,53.1,0,999.9,1,0,0,0,0,62
4,2021,06,17,2021-06-17,New York County,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75,53.1,0,999.9,1,0,0,0,0,64
7,2014,06,15,2014-06-15,Bronx County,66.1,54.5,1013.9,10,10.9,14.0,19,73.9,60.1,0.02,999.9,0,0,0,0,0,54
7,2014,06,15,2014-06-15,Queens County,66.1,54.5,1013.9,10,10.9,14.0,19,73.9,60.1,0.02,999.9,0,0,0,0,0,115
7,2014,06,15,2014-06-15,Kings County,66.1,54.5,1013.9,10,10.9,14.0,19,73.9,60.1,0.02,999.9,0,0,0,0,0,148
7,2014,06,15,2014-06-15,Richmond County,66.1,54.5,1013.9,10,10.9,14.0,19,73.9,60.1,0.02,999.9,0,0,0,0,0,10
7,2014,06,15,2014-06-15,New York County,66.1,54.5,1013.9,10,10.9,14.0,19,73.9,60.1,0.02,999.9,0,0,0,0,0,78
5,2021,06,18,2021-06-18,New York County,66.1,59.8,1015.9,10,9.1,13,999.9,75,53.1,0,999.9,0,0,0,0,0,63
5,2021,06,18,2021-06-18,Queens County,66.1,59.8,1015.9,10,9.1,13,999.9,75,53.1,0,999.9,0,0,0,0,0,90
5,2021,06,18,2021-06-18,Richmond County,66.1,59.8,1015.9,10,9.1,13,999.9,75,53.1,0,999.9,0,0,0,0,0,27
5,2021,06,18,2021-06-18,Kings County,66.1,59.8,1015.9,10,9.1,13,999.9,75,53.1,0,999.9,0,0,0,0,0,116
5,2021,06,18,2021-06-18,Bronx County,66.1,59.8,1015.9,10,9.1,13,999.9,75,53.1,0,999.9,0,0,0,0,0,57
1,2014,06,16,2014-06-16,Bronx County,65.2,50,1018.6,10,7.5,15.0,20,73.9,57.9,0,999.9,0,0,0,0,0,57
1,2014,06,16,2014-06-16,Richmond County,65.2,50,1018.6,10,7.5,15.0,20,73.9,57.9,0,999.9,0,0,0,0,0,31
1,2014,06,16,2014-06-16,Kings County,65.2,50,1018.6,10,7.5,15.0,20,73.9,57.9,0,999.9,0,0,0,0,0,147
1,2014,06,16,2014-06-16,New York County,65.2,50,1018.6,10,7.5,15.0,20,73.9,57.9,0,999.9,0,0,0,0,0,129
1,2014,06,16,2014-06-16,Queens County,65.2,50,1018.6,10,7.5,15.0,20,73.9,57.9,0,999.9,0,0,0,0,0,168
6,2021,06,19,2021-06-19,Queens County,68.4,62.2,1010,8.9,12.1,15,21,73.9,62.1,0,999.9,0,0,0,0,0,79
6,2021,06,19,2021-06-19,Richmond County,68.4,62.2,1010,8.9,12.1,15,21,73.9,62.1,0,999.9,0,0,0,0,0,17
6,2021,06,19,2021-06-19,Bronx County,68.4,62.2,1010,8.9,12.1,15,21,73.9,62.1,0,999.9,0,0,0,0,0,62
6,2021,06,19,2021-06-19,New York County,68.4,62.2,1010,8.9,12.1,15,21,73.9,62.1,0,999.9,0,0,0,0,0,63
6,2021,06,19,2021-06-19,Kings County,68.4,62.2,1010,8.9,12.1,15,21,73.9,62.1,0,999.9,0,0,0,0,0,119
2,2014,06,17,2014-06-17,Richmond County,62.5,55.2,1019,10,8.2,12.0,999.9,73,57.9,0,999.9,0,0,0,0,0,26
2,2014,06,17,2014-06-17,Bronx County,62.5,55.2,1019,10,8.2,12.0,999.9,73,57.9,0,999.9,0,0,0,0,0,63
2,2014,06,17,2014-06-17,New York County,62.5,55.2,1019,10,8.2,12.0,999.9,73,57.9,0,999.9,0,0,0,0,0,144
2,2014,06,17,2014-06-17,Queens County,62.5,55.2,1019,10,8.2,12.0,999.9,73,57.9,0,999.9,0,0,0,0,0,148
2,2014,06,17,2014-06-17,Kings County,62.5,55.2,1019,10,8.2,12.0,999.9,73,57.9,0,999.9,0,0,0,0,0,191
7,2021,06,20,2021-06-20,Kings County,69.5,63.9,1008.8,9.2,10.3,13,999.9,77,64.9,0.01,999.9,1,0,0,0,0,101
7,2021,06,20,2021-06-20,New York County,69.5,63.9,1008.8,9.2,10.3,13,999.9,77,64.9,0.01,999.9,1,0,0,0,0,42
7,2021,06,20,2021-06-20,Richmond County,69.5,63.9,1008.8,9.2,10.3,13,999.9,77,64.9,0.01,999.9,1,0,0,0,0,8
7,2021,06,20,2021-06-20,Bronx County,69.5,63.9,1008.8,9.2,10.3,13,999.9,77,64.9,0.01,999.9,1,0,0,0,0,56
7,2021,06,20,2021-06-20,Queens County,69.5,63.9,1008.8,9.2,10.3,13,999.9,77,64.9,0.01,999.9,1,0,0,0,0,100
3,2014,06,18,2014-06-18,Bronx County,71.6,62.9,1010.8,6.4,10.1,20.0,26,82.9,59,0.01,999.9,1,0,0,0,0,66
3,2014,06,18,2014-06-18,Queens County,71.6,62.9,1010.8,6.4,10.1,20.0,26,82.9,59,0.01,999.9,1,0,0,0,0,144
3,2014,06,18,2014-06-18,New York County,71.6,62.9,1010.8,6.4,10.1,20.0,26,82.9,59,0.01,999.9,1,0,0,0,0,153
3,2014,06,18,2014-06-18,Richmond County,71.6,62.9,1010.8,6.4,10.1,20.0,26,82.9,59,0.01,999.9,1,0,0,0,0,29
3,2014,06,18,2014-06-18,Kings County,71.6,62.9,1010.8,6.4,10.1,20.0,26,82.9,59,0.01,999.9,1,0,0,0,0,166
1,2021,06,21,2021-06-21,New York County,69.1,66.1,1009.6,3.5,9,13,999.9,77,66,0,999.9,1,0,0,0,0,64
1,2021,06,21,2021-06-21,Richmond County,69.1,66.1,1009.6,3.5,9,13,999.9,77,66,0,999.9,1,0,0,0,0,16
1,2021,06,21,2021-06-21,Kings County,69.1,66.1,1009.6,3.5,9,13,999.9,77,66,0,999.9,1,0,0,0,0,117
1,2021,06,21,2021-06-21,Bronx County,69.1,66.1,1009.6,3.5,9,13,999.9,77,66,0,999.9,1,0,0,0,0,47
1,2021,06,21,2021-06-21,Queens County,69.1,66.1,1009.6,3.5,9,13,999.9,77,66,0,999.9,1,0,0,0,0,93
4,2014,06,19,2014-06-19,Bronx County,67.3,61.5,1013.6,9.7,6.5,9.9,999.9,72,63.7,0,999.9,0,1,0,0,0,64
4,2014,06,19,2014-06-19,Queens County,67.3,61.5,1013.6,9.7,6.5,9.9,999.9,72,63.7,0,999.9,0,1,0,0,0,144
4,2014,06,19,2014-06-19,Kings County,67.3,61.5,1013.6,9.7,6.5,9.9,999.9,72,63.7,0,999.9,0,1,0,0,0,169
4,2014,06,19,2014-06-19,Richmond County,67.3,61.5,1013.6,9.7,6.5,9.9,999.9,72,63.7,0,999.9,0,1,0,0,0,28
4,2014,06,19,2014-06-19,New York County,67.3,61.5,1013.6,9.7,6.5,9.9,999.9,72,63.7,0,999.9,0,1,0,0,0,147
2,2021,06,22,2021-06-22,Bronx County,70.6,67,1005.2,4.6,8.6,17.1,24.1,75.9,66,0,999.9,1,1,0,0,0,49
2,2021,06,22,2021-06-22,Richmond County,70.6,67,1005.2,4.6,8.6,17.1,24.1,75.9,66,0,999.9,1,1,0,0,0,15
2,2021,06,22,2021-06-22,Kings County,70.6,67,1005.2,4.6,8.6,17.1,24.1,75.9,66,0,999.9,1,1,0,0,0,102
2,2021,06,22,2021-06-22,Queens County,70.6,67,1005.2,4.6,8.6,17.1,24.1,75.9,66,0,999.9,1,1,0,0,0,64
2,2021,06,22,2021-06-22,New York County,70.6,67,1005.2,4.6,8.6,17.1,24.1,75.9,66,0,999.9,1,1,0,0,0,40
5,2014,06,20,2014-06-20,Richmond County,64.6,48.8,1013.2,9.8,6.0,11.1,999.9,73,52,0.08,999.9,0,0,0,0,0,28
5,2014,06,20,2014-06-20,Kings County,64.6,48.8,1013.2,9.8,6.0,11.1,999.9,73,52,0.08,999.9,0,0,0,0,0,196
5,2014,06,20,2014-06-20,Queens County,64.6,48.8,1013.2,9.8,6.0,11.1,999.9,73,52,0.08,999.9,0,0,0,0,0,174
5,2014,06,20,2014-06-20,New York County,64.6,48.8,1013.2,9.8,6.0,11.1,999.9,73,52,0.08,999.9,0,0,0,0,0,166
5,2014,06,20,2014-06-20,Bronx County,64.6,48.8,1013.2,9.8,6.0,11.1,999.9,73,52,0.08,999.9,0,0,0,0,0,82
3,2021,06,23,2021-06-23,Queens County,65.9,56.1,1017.3,9.8,9.8,15,22.9,75.9,62.1,0.22,999.9,1,0,0,0,0,96
3,2021,06,23,2021-06-23,Richmond County,65.9,56.1,1017.3,9.8,9.8,15,22.9,75.9,62.1,0.22,999.9,1,0,0,0,0,17
3,2021,06,23,2021-06-23,Bronx County,65.9,56.1,1017.3,9.8,9.8,15,22.9,75.9,62.1,0.22,999.9,1,0,0,0,0,53
3,2021,06,23,2021-06-23,New York County,65.9,56.1,1017.3,9.8,9.8,15,22.9,75.9,62.1,0.22,999.9,1,0,0,0,0,45
3,2021,06,23,2021-06-23,Kings County,65.9,56.1,1017.3,9.8,9.8,15,22.9,75.9,62.1,0.22,999.9,1,0,0,0,0,103
6,2014,06,21,2014-06-21,Kings County,59.9,46.2,1013.9,10,5.1,12.0,999.9,73,48,0,999.9,0,0,0,0,0,124
6,2014,06,21,2014-06-21,Richmond County,59.9,46.2,1013.9,10,5.1,12.0,999.9,73,48,0,999.9,0,0,0,0,0,16
6,2014,06,21,2014-06-21,New York County,59.9,46.2,1013.9,10,5.1,12.0,999.9,73,48,0,999.9,0,0,0,0,0,99
6,2014,06,21,2014-06-21,Bronx County,59.9,46.2,1013.9,10,5.1,12.0,999.9,73,48,0,999.9,0,0,0,0,0,70
6,2014,06,21,2014-06-21,Queens County,59.9,46.2,1013.9,10,5.1,12.0,999.9,73,48,0,999.9,0,0,0,0,0,156
4,2021,06,24,2021-06-24,Kings County,63.4,52.7,1028.7,9.8,7,14,20,73,50,0,999.9,1,0,0,0,0,125
4,2021,06,24,2021-06-24,Bronx County,63.4,52.7,1028.7,9.8,7,14,20,73,50,0,999.9,1,0,0,0,0,69
4,2021,06,24,2021-06-24,New York County,63.4,52.7,1028.7,9.8,7,14,20,73,50,0,999.9,1,0,0,0,0,61
4,2021,06,24,2021-06-24,Richmond County,63.4,52.7,1028.7,9.8,7,14,20,73,50,0,999.9,1,0,0,0,0,15
4,2021,06,24,2021-06-24,Queens County,63.4,52.7,1028.7,9.8,7,14,20,73,50,0,999.9,1,0,0,0,0,76
7,2014,06,22,2014-06-22,Richmond County,63.2,49.2,1014.6,9.9,6.0,11.1,999.9,73,48,0,999.9,0,0,0,0,0,12
7,2014,06,22,2014-06-22,Queens County,63.2,49.2,1014.6,9.9,6.0,11.1,999.9,73,48,0,999.9,0,0,0,0,0,124
7,2014,06,22,2014-06-22,Kings County,63.2,49.2,1014.6,9.9,6.0,11.1,999.9,73,48,0,999.9,0,0,0,0,0,117
7,2014,06,22,2014-06-22,New York County,63.2,49.2,1014.6,9.9,6.0,11.1,999.9,73,48,0,999.9,0,0,0,0,0,88
7,2014,06,22,2014-06-22,Bronx County,63.2,49.2,1014.6,9.9,6.0,11.1,999.9,73,48,0,999.9,0,0,0,0,0,53
5,2021,06,25,2021-06-25,New York County,66.5,64.3,1026.7,5.5,9.7,12,999.9,75,50,0.03,999.9,1,1,0,0,0,59
5,2021,06,25,2021-06-25,Queens County,66.5,64.3,1026.7,5.5,9.7,12,999.9,75,50,0.03,999.9,1,1,0,0,0,93
5,2021,06,25,2021-06-25,Richmond County,66.5,64.3,1026.7,5.5,9.7,12,999.9,75,50,0.03,999.9,1,1,0,0,0,15
5,2021,06,25,2021-06-25,Bronx County,66.5,64.3,1026.7,5.5,9.7,12,999.9,75,50,0.03,999.9,1,1,0,0,0,67
5,2021,06,25,2021-06-25,Kings County,66.5,64.3,1026.7,5.5,9.7,12,999.9,75,50,0.03,999.9,1,1,0,0,0,111
1,2014,06,23,2014-06-23,Richmond County,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,0,40
1,2014,06,23,2014-06-23,Kings County,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,0,170
1,2014,06,23,2014-06-23,Queens County,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,0,143
1,2014,06,23,2014-06-23,Bronx County,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,0,76
1,2014,06,23,2014-06-23,New York County,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,0,116
6,2021,06,26,2021-06-26,Queens County,70,67.8,1026,2.1,8.8,12,999.9,75,61,0.3,999.9,1,0,0,0,0,80
6,2021,06,26,2021-06-26,Bronx County,70,67.8,1026,2.1,8.8,12,999.9,75,61,0.3,999.9,1,0,0,0,0,72
6,2021,06,26,2021-06-26,Kings County,70,67.8,1026,2.1,8.8,12,999.9,75,61,0.3,999.9,1,0,0,0,0,119
6,2021,06,26,2021-06-26,New York County,70,67.8,1026,2.1,8.8,12,999.9,75,61,0.3,999.9,1,0,0,0,0,57
6,2021,06,26,2021-06-26,Richmond County,70,67.8,1026,2.1,8.8,12,999.9,75,61,0.3,999.9,1,0,0,0,0,9
2,2014,06,24,2014-06-24,New York County,60,51.9,1022,10,5.3,12.0,999.9,66.9,53.1,0,999.9,0,0,0,0,0,136
2,2014,06,24,2014-06-24,Richmond County,60,51.9,1022,10,5.3,12.0,999.9,66.9,53.1,0,999.9,0,0,0,0,0,24
2,2014,06,24,2014-06-24,Kings County,60,51.9,1022,10,5.3,12.0,999.9,66.9,53.1,0,999.9,0,0,0,0,0,166
2,2014,06,24,2014-06-24,Bronx County,60,51.9,1022,10,5.3,12.0,999.9,66.9,53.1,0,999.9,0,0,0,0,0,69
2,2014,06,24,2014-06-24,Queens County,60,51.9,1022,10,5.3,12.0,999.9,66.9,53.1,0,999.9,0,0,0,0,0,150
7,2021,06,27,2021-06-27,Richmond County,70.9,68.6,1023.4,3,11.1,15,999.9,77,66.9,0,999.9,1,0,0,0,0,17
7,2021,06,27,2021-06-27,Bronx County,70.9,68.6,1023.4,3,11.1,15,999.9,77,66.9,0,999.9,1,0,0,0,0,64
7,2021,06,27,2021-06-27,New York County,70.9,68.6,1023.4,3,11.1,15,999.9,77,66.9,0,999.9,1,0,0,0,0,46
7,2021,06,27,2021-06-27,Kings County,70.9,68.6,1023.4,3,11.1,15,999.9,77,66.9,0,999.9,1,0,0,0,0,105
7,2021,06,27,2021-06-27,Queens County,70.9,68.6,1023.4,3,11.1,15,999.9,77,66.9,0,999.9,1,0,0,0,0,78
3,2014,06,25,2014-06-25,Queens County,66.8,61.6,1017,9.9,8.3,13.0,999.9,73.9,61,0,999.9,0,0,0,0,0,158
3,2014,06,25,2014-06-25,Richmond County,66.8,61.6,1017,9.9,8.3,13.0,999.9,73.9,61,0,999.9,0,0,0,0,0,25
